0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ER094,"Pisang uli, segar",KZGPI- 1990,62.0,134,1.1,0.5,35.5,1.4,1.1,31.0,53.0,0.9,39.0,650.3,0.34,0.7,,59.0,113,0.11,0.16,1.4,3.0,77.0
ER095,"Purut, segar",KZGPI- 1990,81.0,76,4.1,1.1,15.2,1.7,1.4,30.0,76.0,0.6,10.0,285.2,,,,27.0,93,0.01,0.11,0.0,0.0,34.0
ER096,"Rambutan binjai, 
segar",KZGMI-2001,81.0,76,0.5,0.2,18.0,3.8,0.3,15.0,22.0,1.2,22.0,120.0,0.20,0.2,,0.0,,0.19,0.01,0.4,13.0,40.0
ER097,"Rambutan, segar",DABM-1964,81.0,69,0.9,0.1,18.1,0.8,0.4,16.0,16.0,0.5,16.0,104.2,0.17,0.1,,0.0,0,0.0,0.07,0.5,58.0,40.0
ER098,"Salak bali, segar",KZGPI- 1990,85.0,57,0.5,0.1,13.6,1.3,0.7,94.0,25.0,2.1,,,0.08,0.2,0.0,3.0,37,0.0,,,0.0,93.0
ER099,"Salak medan, segar",KZGMI-2001,78.0,55,0.4,0.2,12.8,3.2,8.5,6.0,46.0,0.5,39.0,113.0,0.20,0.3,0.0,4.0,,0.04,0.03,,58.0,93.0
ER100,"Salak pondoh, 
segar",KZGPI- 1990,78.0,87,0.8,0.4,20.1,0.0,0.8,38.0,31.0,3.9,,,0.08,0.2,0.0,,40,0.0,0.12,0.1,8.0,59.0
ER101,"Salak, segar",DABM-1964,78.0,77,0.4,,20.9,,0.7,28.0,18.0,4.2,,,0.08,0.2,,4.0,0,0.04,,,2.0,93.0
ER102,"Sawo duren, segar",KZGPI- 1990,87.0,64,1.0,3.1,8.0,0.8,0.6,18.0,45.0,0.8,13.0,111.4,0.02,0.1,0.0,0.0,0,0.01,0.02,0.1,1.0,64.0
ER103,"Sawo kecik, segar",KZGPI- 1990,74.0,111,0.9,2.3,21.6,1.0,1.4,20.0,185.0,0.7,28.0,117.8,0.04,0.1,0.0,119.0,12,0.0,0.04,1.5,19.0,83.0
ER104,"Sawo manila, segar",DABM-1964,76.0,92,0.5,1.1,22.4,9.5,0.5,25.0,12.0,1.0,26.0,110.2,0.04,0.1,0.0,111.0,60,0.01,0.04,1.4,21.0,79.0
ER105,"Semangka, segar",DABM-1964,92.0,28,0.5,0.2,6.9,0.4,0.3,7.0,12.0,0.2,7.0,93.8,0.04,0.1,,315.0,590,0.05,0.05,0.3,6.0,46.0
ER106,"Sirsak, segar",DABM-1964,82.0,65,1.0,0.3,16.3,3.2,0.7,14.0,27.0,0.6,2.0,298.9,0.08,1.0,,8.0,10,0.07,0.08,0.7,20.0,68.0
ER107,"Sowa, segar",KZGMI-2001,88.0,48,1.6,0.6,9.1,4.5,10.0,50.0,40.0,0.3,9.0,0.0,0.10,1.5,0.0,364.0,,0.15,0.23,0.2,4.0,
ER108,"Srikaya, segar",KZGPI- 1990,83.0,63,1.1,0.5,13.9,2.1,1.1,127.0,30.0,2.7,,,,,0.0,,31,0.08,,,28.0,48.0
ER109,"Sukun muda, segar",KZGPI- 1990,69.0,119,1.4,0.2,28.1,1.4,1.0,24.0,44.0,1.4,24.0,414.4,0.09,0.1,,28.0,4896,0.17,0.17,3.7,52.0,84.0
ER110,"Sukun tua, segar",KZGPI- 1990,68.0,126,1.6,0.2,24.5,1.5,1.0,37.0,47.0,1.6,25.0,436.0,0.09,0.1,,30.0,2000,0.18,0.17,3.9,58.0,88.0
ER111,"Vigus, segar",KZGMI-2001,88.0,44,2.4,0.1,8.3,,1.2,30.0,20.0,0.3,2.0,180.0,0.10,0.2,,,,0.26,0.01,,43.0,
ER112,"Wani, segar",KZGPI- 1990,81.0,74,0.8,0.3,17.1,3.1,0.6,66.0,29.0,1.2,,,,,,,32,0.08,,,80.0,77.0
EP001,Barongko,KZGMI-2001,67.0,159,3.1,5.8,23.5,,0.7,35.0,65.0,1.2,46.0,78.0,0.30,0.6,,,,,,,,100.0
EP002,Dodol nanas,KZGMI-2001,16.0,338,1.5,1.2,80.3,,0.9,,,,,,,,,,,0.3,,,8.0,100.0
EP003,Getuk pisang,KZGPI- 1990,64.0,144,1.1,0.4,34.1,0.4,0.7,48.0,32.0,1.0,,,,,,,1240,0.55,,,0.0,100.0
EP004,Keripik lampung,KZGPI- 1990,5.0,485,1.7,22.2,69.7,0.6,1.5,43.0,65.0,0.8,,,,,,,1464,0.34,,,0.0,100.0
EP005,Ledre pisang,KZGPI- 1990,4.0,405,4.8,5.1,84.9,0.4,1.6,59.0,124.0,2.6,,,,,,4.0,7330,0.41,,,0.0,100.0
EP006,Lempog durian,KZGPI- 1990,25.0,320,3.5,5.7,63.7,4.9,1.9,190.0,93.0,2.5,,,,,,,,0.05,0.04,,,100.0
EP007,Loka anjoro,KZGMI-2001,63.0,163,1.1,4.3,30.0,,1.3,,,,,,,,,,,,,,,100.0
EP008,Rica-rica taipa,KZGMI-2001,87.0,49,1.6,0.3,10.0,,1.4,11.0,48.0,3.0,426.0,42.0,0.50,0.5,,13.0,,0.18,,,15.0,100.0
EP009,Rujak aceh,KZGMI-2001,79.0,82,0.4,0.3,19.7,2.4,0.9,,,,,,,,,10.0,,0.22,0.03,,42.0,100.0
EP010,Sale kesemek,KZGMI-2001,25.0,296,1.1,0.6,71.4,,1.8,,,,,,,,,,,,,,3.0,100.0
EP011,Sale pisang siam,KZGPI- 1990,29.0,281,2.4,0.7,66.1,1.0,2.0,41.0,64.0,1.2,,,,,,,272,0.1,,,0.0,100.0
EP012,"Sale pisang, cilacap",KZGPI- 1990,27.0,295,2.3,2.1,66.9,1.3,1.7,47.0,97.0,2.8,,,,,,,296,0.14,,,,100.0
EP013,Sanggara belanda,KZGMI-2001,47.0,242,6.4,7.1,38.2,,1.2,,,,,,,,,,,,,,,100.0
EP014,Tepung Pisang,BKP,14.0,338,2.9,0.4,80.6,5.3,2.1,23.0,62.0,4.0,18.0,734.0,0.10,0.5,,13.0,1,0.02,0.02,1.0,2.0,100.0
EP015,Tepung Sukun,BKP,10.0,353,2.9,0.5,84.4,3.7,2.1,100.0,85.0,4.6,9.0,2008.0,0.10,0.6,,0.0,0,0.4,0.02,0.1,3.0,100.0
FR001,"Anak sapi, daging, 
gemuk, segar",DABM-1964,62.0,184,18.8,14.0,0.0,0.0,5.2,10.0,200.0,2.2,118.0,490.1,0.17,3.3,12.0,37.0,,0.13,0.17,7.0,,100.0
FR002,"Anak sapi, daging, 
kurus, segar",DABM-1964,69.0,174,19.6,10.0,0.0,0.0,1.4,11.0,201.0,2.9,96.0,399.8,0.14,2.7,6.0,30.0,,0.08,0.14,5.7,0.0,100.0
FR003,"Anak sapi, daging, 
sedang, segar",DABM-1964,68.0,190,19.1,12.0,0.0,0.0,0.9,11.0,193.0,2.9,99.0,412.7,0.14,2.8,12.0,83.0,,0.14,0.15,5.9,0.0,100.0
FR004,"Angsa, daging, 
segar",DABM-1964,51.1,349,16.4,31.5,0.0,0.0,1.0,15.0,188.0,1.8,71.0,299.2,0.26,1.7,273.0,0.0,,0.1,0.24,7.11,0.0,60.0
FR005,"Ayam, daging, 
segar",DABM-1964,55.9,298,18.2,25.0,0.0,0.0,0.9,14.0,200.0,1.5,109.0,385.9,0.11,0.6,245.0,0.0,,0.08,0.14,10.4,0.0,58.0
FR006,"Ayam, 
dideh/darah, segar",DABM-1964,82.0,75,13.8,1.9,0.7,0.0,1.6,15.0,9.0,1.3,337.0,234.0,,,15.0,,,0.02,,0.6,0.0,100.0
FR007,"Ayam, hati, segar",KZGMS-1993,53.4,261,27.4,16.1,1.6,0.0,1.5,118.0,373.0,15.8,1068.0,22.9,0.84,0.0,4957.0,169.0,28000,0.64,4.38,4.11,0.0,100.0
FR008,"Babi, daging, 
gemuk,segar",DABM-1964,42.0,453,11.9,45.0,0.0,0.0,1.1,7.0,117.0,1.8,112.0,819.3,0.22,0.4,0.0,0.0,,0.58,0.59,5.9,0.0,100.0
FR009,"Babi, daging, 
kurus, segar",DABM-1964,50.0,371,14.1,35.0,0.0,0.0,0.9,8.0,151.0,2.1,97.0,706.3,0.19,0.4,0.0,0.0,,0.67,0.33,5.4,0.0,100.0
FR010,"Babi, ginjal, segar",DABM-1964,77.1,110,16.3,4.6,0.8,0.0,1.2,11.0,246.0,8.0,139.0,390.0,0.71,3.2,39.0,10.0,,0.58,1.59,9.1,13.0,100.0
FR011,"Babi, hati, segar",DABM-1964,72.3,129,19.7,4.8,1.7,0.0,1.5,10.0,362.0,18.0,110.0,447.0,0.58,0.1,4303.0,6.0,,0.4,1.16,5.7,23.0,100.0
FR012,"Bebek (itik), 
daging, segar",DABM-1964,54.3,321,16.0,28.6,0.0,0.0,1.1,15.0,188.0,1.8,54.0,199.0,0.21,1.2,273.0,0.0,,0.1,0.28,4.3,0.0,60.0
FR013,"Bebek alabio, 
daging, segar",KZGMI-2001,57.0,303,11.3,27.0,3.7,0.0,1.0,20.0,293.0,4.8,50.0,260.0,0.70,2.0,,0.0,,0.36,0.04,4.1,,100.0
FR014,"Belibis, daging, 
segar",KZGMI-2001,71.3,131,20.2,4.3,2.8,0.0,1.4,8.0,192.0,9.6,46.0,104.0,1.20,1.6,,0.0,,0.37,0.08,2.7,,100.0
FR015,"Burung, sarang, 
segar",DABM-1964,24.8,281,37.5,0.3,32.1,,5.3,485.0,18.0,3.0,,,,,0.0,,,,,,0.0,100.0
FR016,"Domba, daging, 
gemuk, segar",DABM-1964,55.8,317,15.7,27.7,0.0,0.0,0.8,9.0,157.0,2.4,64.0,242.1,0.11,3.7,0.0,0.0,,0.14,0.23,6.5,0.0,100.0
FR017,"Domba, daging, 
kurus,  segar",DABM-1964,66.3,202,17.1,14.8,0.0,0.0,1.8,10.0,191.0,2.6,90.0,355.0,0.08,2.8,0.0,0.0,,0.15,0.26,5.7,0.0,100.0
FR018,"Domba, ginjal, 
segar",DABM-1964,77.8,100,16.6,3.3,1.0,0.0,1.3,13.0,237.0,9.2,155.0,276.0,0.48,2.4,348.0,515.0,,0.51,2.35,7.5,13.0,100.0
FR019,"Kambing, daging, 
segar",DABM-1964,70.3,149,16.6,9.2,0.0,0.0,3.9,11.0,124.0,1.0,96.0,268.7,0.31,4.9,0.0,0.0,,0.09,0.23,5.0,0.0,100.0
FR020,"Kelinci, daging, 
segar",FCTEA-1972,74.3,142,16.9,7.8,0.0,0.0,1.0,7.0,350.0,1.0,49.0,371.1,,,0.0,0.0,0,0.11,0.11,6.8,,100.0
FR021,"Kerbau, daging, 
segar",DABM-1964,80.0,79,18.7,0.5,0.0,0.0,0.8,14.0,221.0,3.3,91.0,273.0,0.13,1.6,,,,0.06,0.17,5.0,0.0,100.0
FR022,"Kuda, daging, 
segar",DABM-1964,76.0,113,18.1,4.1,0.9,0.0,0.9,10.0,150.0,2.7,46.0,315.7,0.13,2.5,0.0,,,0.07,0.07,3.0,0.0,100.0
FR023,"Sapi, babat, segar",DABM-1964,76.7,108,17.6,4.2,0.0,0.0,1.5,12.0,144.0,1.0,147.0,101.4,0.11,2.2,0.0,49.0,,0.15,0.17,1.7,0.0,100.0
FR024,"Sapi, daging, 
gemuk, segar",DABM-1964,60.0,273,17.5,22.0,0.0,0.0,0.5,10.0,150.0,2.6,93.0,267.0,0.17,6.4,12.0,0.0,,0.08,0.18,7.3,0.0,100.0
FR025,"Sapi, daging, 
kurus, segar",DABM-1964,69.0,174,19.6,10.0,0.0,0.0,1.4,11.0,181.0,2.9,83.0,489.0,0.07,4.9,6.0,181.0,,0.07,0.51,1.2,0.0,100.0
FR026,"Sapi, daging, 
lemak sedang, 
segar",DABM-1964,66.0,201,18.8,14.0,0.0,0.0,1.2,11.0,170.0,2.8,105.0,378.0,4.58,5.2,9.0,198.0,,0.08,0.56,1.3,0.0,100.0
FR027,"Sapi, daleman, 
segar",KZGMI-2001,70.1,183,12.0,14.4,1.4,0.0,2.1,43.0,319.0,1.8,277.0,160.0,0.10,0.8,,104.0,,0.31,0.22,8.4,,100.0
FR028,"Sapi, dideh/darah",DABM-1964,75.6,98,21.9,1.1,0.0,0.0,1.4,7.0,24.0,1.3,150.0,170.0,,0.2,15.0,214.0,,0.01,0.03,0.9,0.0,100.0
FR029,"Sapi, ginjal, segar",DABM-1964,74.9,137,15.0,8.1,0.9,0.0,1.1,9.0,221.0,7.9,200.0,230.2,,,348.0,583.0,,0.37,1.22,6.1,13.0,100.0
FR030,"Sapi, keleponan, 
segar",KZGMI-2001,83.8,84,10.5,4.6,0.2,0.0,0.9,20.0,13.0,2.1,73.0,318.0,0.20,1.7,857.0,34.0,,0.1,0.14,0.3,,100.0
FR031,"Sapi, liver, segar",DABM-1964,69.7,132,19.7,3.2,6.0,0.0,1.4,7.0,358.0,6.6,110.0,213.0,0.51,2.3,13303.0,355.0,,0.26,1.52,11.4,31.0,100.0
FR032,"Sapi, otak, segar",DABM-1964,78.9,123,10.4,8.6,0.8,0.0,1.3,16.0,330.0,3.6,112.0,243.8,0.26,0.9,0.0,0.0,,0.23,0.19,3.9,18.0,100.0
FR033,"Sapi, usus, segar",DABM-1964,76.7,126,14.0,7.2,1.5,0.0,0.6,14.0,115.0,4.0,,,,,61.0,0.0,,0.08,0.33,0.2,0.0,100.0
FR034,Ulat sagu segar,KZGMI-2001,65.9,241,5.8,21.6,5.8,2.8,0.9,20.0,70.0,0.5,210.0,210.0,1.00,7.7,,0.0,,0.17,1.45,0.1,,100.0
FP001,"Ayam, ampela, 
goreng",KZGMS-1993,44.8,270,32.3,11.2,9.9,0.0,1.8,129.0,314.0,4.9,980.0,,0.12,3.3,56.0,,0,0.21,,4.7,0.0,100.0
FP002,"Ayam, usus, 
goreng",KZGPI-1990,4.6,473,45.2,26.3,13.9,0.0,10.1,1407.0,458.0,8.4,,,,,6.0,,224,0.57,,0.0,,100.0
FP003,"Bebek, daging, 
goreng",KZGMI-2001,48.8,300,24.0,20.7,4.5,0.0,2.0,170.0,170.0,4.1,34.0,6.0,0.40,3.0,,0.0,,0.1,0.4,10.6,,100.0
FP004,"Buaya, daging, 
dendeng, mentah",KZGMI-2001,12.3,365,49.6,4.8,30.8,,2.5,60.0,130.0,4.3,500.0,680.0,0.20,11.6,,0.0,,,,0.2,,100.0
FP005,Ham,DABM-1964,42.0,384,16.9,35.0,0.3,0.0,5.8,10.0,136.0,2.5,112.0,819.3,0.11,0.4,0.0,,,0.7,0.95,9.7,0.0,100.0
FP006,"Itik alabio, daging, 
dendeng, mentah",KZGMI-2001,12.7,496,30.3,33.5,18.4,,5.1,135.0,370.0,12.5,1081.0,478.0,0.70,0.3,,0.0,,,,,,100.0
FP007,Kerupuk urat,KZGMI-2001,3.6,588,53.7,40.9,1.2,,0.6,36.0,15.0,1.3,1024.0,37.0,0.10,0.2,2802.0,,,,,,,100.0
FP008,"Menjangan, 
daging, dendeng, 
mentah",KZGMI-2001,14.3,322,55.8,2.0,22.7,,5.3,55.0,310.0,2.1,765.0,1282.0,1.70,3.2,3391.0,26.0,,,,,,100.0
FP009,"Punai, daging, 
goreng",KZGMI-2001,54.5,224,26.2,11.3,4.4,,3.6,362.0,362.0,3.1,2.0,19.0,0.30,1.6,,,,,,,,100.0
FP010,"Rusa, daging, 
dendeng, mentah",KZGMI-2001,18.3,536,40.5,41.5,0.0,,2.5,90.0,420.0,13.4,130.0,690.0,0.30,10.7,285.0,,,,,0.2,,100.0
FP011,"Sapi, abon",KZGPI-1990,7.1,212,18.0,10.6,59.3,7.5,4.7,150.0,209.0,12.3,,,,,0.0,240.0,138,0.17,,,0.0,100.0
FP012,"Sapi, abon, asli",KZGPI-1990,24.8,358,14.6,16.1,38.6,2.5,5.8,165.0,136.0,14.6,,,,,3.0,194.0,144,0.13,,,0.0,100.0
FP013,"Sapi, daging, asap",DABM-1964,60.0,182,32.0,6.0,0.0,0.0,2.0,15.0,300.0,5.0,1620.0,485.4,0.03,5.1,6.0,,,0.12,0.23,5.9,0.0,100.0
FP014,"Sapi, daging, 
dendeng, mentah",DABM-1964,25.0,301,55.0,9.0,0.0,,11.0,30.0,370.0,5.1,,,,,0.0,,,0.1,,,0.0,100.0
FP015,"Sapi, daging, 
kornet",DABM-1964,53.0,289,16.0,25.0,0.0,0.0,6.0,10.0,170.0,4.0,794.0,94.4,0.07,4.0,0.0,52.0,,0.01,0.16,2.7,0.0,100.0
FP016,"Sapi, daging, sosis 
(Worst)",DABM-1964,37.6,448,14.5,42.3,2.3,,3.3,28.0,61.0,1.1,765.0,284.5,0.06,1.7,0.0,,,0.1,0.18,4.9,0.0,100.0
FP017,"Sapi, hati, sosis 
(liverworst)",DABM-1964,56.6,274,16.0,22.0,3.0,2.3,2.4,20.0,150.0,4.0,654.0,158.8,0.22,2.2,1201.0,,,0.2,0.96,4.0,0.0,100.0
FP018,"Sapi, paru, 
dendeng, mentah",KZGMI-2001,9.7,360,57.3,6.0,19.2,,7.8,126.0,903.0,21.1,1483.0,864.0,1.20,6.1,2827.0,,,,,,,100.0
FP019,"Sapi, paru, goreng",KZGMS-1993,45.5,268,23.9,12.7,14.5,,3.1,102.0,315.0,8.8,923.0,299.0,0.00,1.5,790.0,,,,,,,100.0
FP020,"Ulat sagu, 
panggang",KZGMI-2001,41.3,380,11.9,30.3,14.9,4.8,1.6,30.0,120.0,1.5,260.0,550.0,3.10,14.2,,0.0,,0.5,2.5,0.1,,100.0
FP021,"Ayam goreng 
church texas, dada",KZGPI- 1990,42.2,338,35.2,20.6,0.4,0.0,1.5,79.0,221.0,5.6,800.0,369.5,0.16,1.1,16.0,,80,0.52,0.16,12.1,0.0,100.0
FP022,"Ayam goreng 
church,texas paha",KZGPI- 1990,50.3,287,31.0,15.7,1.7,0.0,1.3,99.0,176.0,4.1,723.0,257.0,0.17,1.5,22.0,,30,0.66,0.2,5.3,0.0,100.0
FP023,"Ayam goreng 
church texas, 
sayap",KZGPI- 1990,47.2,295,34.0,16.0,1.5,0.0,1.3,81.0,179.0,3.0,771.0,237.2,0.16,1.2,13.0,,50,0.44,0.13,6.2,0.0,100.0
FP024,"Ayam goreng 
kalasan, paha",KZGPI- 1990,46.2,275,37.4,12.2,1.3,0.0,2.9,116.0,237.0,5.8,176.0,321.9,0.16,1.5,10.0,0.0,50,0.1,,,0.0,100.0
FP025,"Ayam goreng 
kentucky, dada",KZGPI- 1990,46.5,298,34.2,16.8,0.1,0.0,2.5,90.0,284.0,5.5,741.0,342.0,0.07,1.0,36.0,,50,0.19,0.0,0.0,0.0,100.0
FP026,"Ayam goreng 
Kentucky, paha",KZGPI- 1990,48.7,286,32.1,16.1,1.1,0.0,2.0,89.0,248.0,6.9,746.0,265.2,0.09,2.3,31.0,,20,0.5,0.21,5.5,0.0,100.0
FP027,"Ayam  goreng 
Kentucky,sayap",KZGPI- 1990,44.7,297,35.9,15.2,1.6,0.0,2.6,103.0,227.0,4.4,807.0,248.4,0.06,1.4,22.0,,70,0.73,0.14,6.5,0.0,100.0
FP028,"Ayam goreng 
mbok berek dada",KZGPI- 1990,43.4,295,39.2,13.6,1.0,0.0,2.8,114.0,278.0,5.4,,,,,8.0,,50,0.19,,,0.0,100.0
FP029,"Ayam goreng 
pasundan, dada",KZGPI-1990,50.1,246,37.9,9.0,0.7,0.0,2.3,90.0,260.0,7.5,,,,,6.0,,70,0.16,,0.0,,100.0
FP030,"Ayam goreng 
pasundan, paha",KZGPI-1990,52.8,245,33.1,11.4,0.3,0.0,2.5,90.0,283.0,7.3,,,,,8.0,,40,0.37,,0.0,,100.0
FP031,"Ayam goreng 
pioneer, dada",KZGPI-1990,44.5,295,37.4,14.7,0.6,0.0,2.7,108.0,236.0,6.8,,,,,16.0,,80,0.1,,0.0,,100.0
FP032,"Ayam goreng 
sukabumi, dada",KZGPI-1990,49.8,244,36.7,9.2,1.0,0.0,3.4,81.0,154.0,6.1,,,,,20.0,,80,0.66,,0.0,,100.0
FP033,"Ayam goreng 
sukabumi, paha",KZGPI-1990,46.0,283,35.7,14.3,0.5,0.0,3.6,68.0,106.0,5.4,,,,,11.0,,60,0.36,,0.0,,100.0
FP034,"Ayam taliwang, 
masakan",KZGMI-2001,57.5,264,18.2,20.1,2.7,,1.5,94.0,164.0,2.0,507.0,408.0,0.40,12.3,1067.0,,,,,,,100.0
FP035,"Babi hutan masak 
rica, masakan",KZGMI-2001,56.2,491,24.6,16.3,0.2,,2.7,18.0,144.0,1.2,1415.0,327.0,0.20,2.6,2193.0,,,0.61,0.47,,0.0,100.0
FP036,Beef burger,KZGMS-1993,45.5,258,10.6,9.5,32.5,0.4,2.2,210.0,157.0,2.6,572.0,189.1,,,218.0,,7580,0.95,,,0.0,100.0
FP037,"Beef teriyaki, 
masakan",KZGMS-1993,65.1,151,8.6,3.1,22.3,0.3,0.9,142.0,62.0,2.3,377.0,,,,22.0,,400,0.53,,,0.0,100.0
FP038,"Beef yakiniku, 
masakan",KZGMS-1993,67.7,132,9.8,1.1,20.7,0.3,0.8,302.0,67.0,2.0,409.0,,,,78.0,,700,0.62,,,0.0,100.0
FP039,Brongkos,KZGPI-1990,76.4,141,15.3,3.3,12.6,1.0,2.4,87.0,97.0,5.1,,,,,4.0,,356,0.4,,,0.0,100.0
FP040,"Bulgogi, masakan",KZGMS-1993,84.2,72,11.4,4.9,1.4,1.7,0.7,214.0,86.0,2.5,509.0,,,,17.0,,,1.08,,,0.0,100.0
FP041,"Chicken teriyaki, 
masakan",KZGMS-1993,68.2,168,13.0,9.6,7.5,0.8,1.7,137.0,106.0,3.1,959.0,,,,68.0,,2200,0.65,,,0.0,100.0
FP042,"Chikiniku, 
masakan",KZGMS-1993,65.4,143,9.8,1.4,22.8,0.4,0.6,301.0,63.0,2.0,531.0,,,,27.0,,1280,0.73,,,0.0,100.0
FP043,"Coto mangkasara, 
kuda, masakan",KZGMI-2001,83.5,96,6.8,5.9,3.8,,0.9,11.0,106.0,2.3,96.0,31.0,0.10,1.0,,,,0.23,0.14,4.2,,100.0
FP044,"Coto mangkasara, 
sapi, masakan",KZGMI-2001,85.9,84,6.0,6.0,1.4,,0.7,8.0,104.0,4.0,90.0,25.0,0.30,0.6,,,,0.16,0.14,10.3,,100.0
FP045,"Djibokum, 
masakan",KZGMS-1993,43.4,248,10.0,2.3,40.9,0.1,3.4,116.0,110.0,2.8,401.0,,,,52.0,,1920,0.75,,,0.0,100.0
FP046,"Empal (daging) 
Goreng, masakan",KZGMS-1993,43.9,248,36.2,6.9,10.1,,2.0,131.0,235.0,6.4,848.0,,,,112.0,,620,0.55,,,0.0,100.0
FP047,Gulai kambing,KZGMI-2001,78.4,126,4.2,9.4,6.2,,1.8,45.0,73.0,1.3,302.0,138.0,0.20,1.1,151.0,,,0.13,0.01,,,100.0
FP048,"Jangang 
bintatoeng, 
masakan",KZGMI-2001,73.6,107,5.3,2.2,16.5,,2.4,64.0,61.0,2.5,482.0,406.0,0.20,0.8,,,,0.18,0.02,3.4,,100.0
FP049,"Kalio ayam, 
masakan",KZGMS-1993,64.7,203,16.0,13.5,4.4,,1.4,278.0,177.0,4.2,534.0,,,,105.0,,3780,0.35,,,0.0,100.0
FP050,"Kalio jeroan, 
masakan",KZGMS-1993,68.9,163,16.5,9.0,4.1,,1.5,102.0,268.0,7.1,570.0,,,,298.0,,1960,0.7,,,0.0,100.0
FP051,"Kalio kikil 
(tunjang), masakan",KZGMS-1993,75.3,122,13.8,5.7,3.9,,1.3,154.0,59.0,3.4,519.0,,,,36.0,,1440,0.38,,,0.0,100.0
FP052,"Kalio otak, 
masakan",KZGMS-1993,70.3,157,8.1,8.8,11.4,,1.4,212.0,69.0,3.3,604.0,,,,32.0,,1040,0.45,,,0.0,100.0
FP053,"Lawar babi, 
masakan",KZGPI-1990,68.8,174,17.0,10.0,3.0,0.0,1.2,61.0,141.0,3.0,,,,0.0,,0.0,,0.1,,0.0,,100.0
FP054,"Lawar penyu, 
masakan",KZGPI-1990,66.3,141,23.0,1.5,7.6,0.0,1.6,69.0,141.0,6.0,,,,0.0,,0.0,,0.1,,0.0,,100.0
FP055,"Lawara jangang, 
masakan",KZGMI-2001,72.4,159,5.0,10.9,10.1,,1.6,57.0,107.0,1.5,400.0,2368.0,0.10,1.0,14.0,,,0.25,0.16,,,100.0
FP056,"Naan maran sapi, 
masakan",KZGMI-2001,14.8,478,38.3,33.9,5.1,,7.9,30.0,390.0,11.8,220.0,320.0,0.60,3.9,33.0,,,,,0.2,,100.0
FP057,"Nasu likku, 
masakan",KZGMI-2001,59.0,196,14.5,8.3,15.9,,2.3,69.0,157.0,1.0,386.0,470.0,0.30,2.0,,,,0.2,0.24,1.5,,100.0
FP058,"Oramu ninahu 
ndawa olaho, 
masakan",KZGMI-2001,74.9,117,13.7,5.0,4.3,,0.1,964.0,804.0,2.0,,727.0,0.30,1.5,4095.0,,,0.77,0.04,1.7,,100.0
FP059,"Paniki masak 
santan, masakan",KZGMI-2001,25.4,460,28.5,35.2,7.2,,3.7,188.0,357.0,5.5,2002.0,532.0,0.40,2.5,954.0,,,0.27,0.19,,,100.0
FP060,"Pelolah manuk, 
masakan",KZGMI-2001,60.0,219,19.7,13.6,4.4,,2.3,33.0,160.0,1.6,577.0,,,,137.0,,1940,0.42,,,0.0,100.0
FP061,"Rawon, masakan",KZGPI-1990,86.0,60,5.4,2.5,4.0,,2.1,272.0,153.0,3.3,,,,,10.0,,1235,0.09,,,0.0,100.0
FP062,"Rendang sapi, 
masakan",KZGPI-1990,57.9,193,22.6,7.9,7.8,0.0,3.8,474.0,211.0,14.9,,,,,21.0,,534,0.12,,0.0,,100.0
FP063,"RW, anjing, 
masakan",KZGMI-2001,60.8,198,24.6,10.7,0.9,,3.0,1071.0,876.0,4.0,1604.0,226.0,0.10,2.8,256.0,,,0.35,0.2,,,100.0
FP064,"Sate, penyu, 
masakan",KZGPI-1990,57.4,179,22.5,3.5,13.3,0.0,3.3,187.0,238.0,14.4,,,,0.0,,0.0,,0.1,,0.0,,100.0
FP065,"Sate pusut, 
masakan",KZGMI-2001,52.1,274,12.9,18.6,13.6,,2.8,63.0,190.0,2.7,609.0,,,,133.0,0.0,,0.06,,0.0,,100.0
FP066,"Penyu, serapah, 
masakan",KZGPI-1990,71.3,174,13.1,12.2,2.2,0.0,1.2,72.0,186.0,9.5,,507.0,0.80,2.4,1302.0,,,,,,,100.0
FP067,"Sie reuboh, 
masakan",KZGMI-2001,32.4,474,11.2,42.5,11.7,,2.2,26.0,62.0,1.3,677.0,176.0,2.40,3.2,141.0,9.0,,0.46,0.26,,,100.0
FP068,"Sop buntut, 
masakan",KZGMS-1993,86.1,71,7.5,3.6,2.2,,0.6,286.0,38.0,3.2,490.0,,,,119.0,,2900,0.14,,,0.0,100.0
FP069,"Sop daging sapi, 
masakan",KZGMS-1993,87.5,49,5.8,0.5,5.3,,0.9,158.0,48.0,2.2,391.0,,,,101.0,,3320,0.37,,,0.0,100.0
FP070,"Sop kaki sapi, 
masakan",KZGMS-1993,84.5,68,9.0,1.9,3.7,,0.9,302.0,15.0,2.2,435.0,,,,48.0,,150,0.46,,,0.0,100.0
FP071,"Sop kambing, 
masakan",KZGMS-1993,91.6,34,5.5,0.8,1.1,,1.0,145.0,37.0,1.6,348.0,,,,48.0,,80,0.57,,,0.0,100.0
FP072,"Sop konro, 
masakan",KZGMI-2001,85.0,71,7.4,2.6,4.5,,0.5,17.0,60.0,4.6,184.0,25.0,0.30,1.3,,,,0.12,0.02,10.9,0.0,100.0
FP073,"Sop saudara, 
masakan",KZGMI-2001,82.4,89,7.2,5.0,3.9,,1.5,10.0,174.0,9.0,274.0,50.0,0.20,1.1,,,,0.09,0.12,2.0,0.0,100.0
